pl_hostname,pl_orbeccen,st_mass,pl_bmassj,pl_orbsmax,st_spstr,st_dist,pl_pnum,st_rad,pl_radj,pl_orbper,st_vsini,pl_tranflag,pl_rvflag,ra,dec,pl_cbflag
HD 100777,0.36,0.83,1.03,1.03,G8 V,49.6,1,1.04,0.0,383.70001,0.0,0,1,173.964676,-4.755697,0
CoRoT-11,0.0,1.27,2.33,0.0436,F6 V,560.0,1,1.37,1.43,2.99433,40.0,1,1,280.687263,5.937688,0
CoRoT-12,0.07,1.08,0.917,0.04016,0,1150.0,1,1.12,1.44,2.828042,1.0,1,1,100.765677,-1.296439,0
CoRoT-13,0.0,1.09,1.308,0.051,G0 V,1060.0,1,1.01,0.885,4.03519,4.0,1,1,102.721137,-5.086445,0
CoRoT-14,0.0,1.13,7.6,0.027,F9 V,1340.0,1,1.21,1.09,1.51214,9.0,1,1,103.424211,-5.536037,0
CoRoT-16,0.33,1.1,0.535,0.0618,G5 V,840.0,1,1.19,1.17,5.35227,1.0,1,1,278.524691,-6.002595,0
CoRoT-17,0.0,1.04,2.43,0.0461,G2 V,920.0,1,1.59,1.02,3.7681,4.5,1,1,278.699254,-6.612234,0
CoRoT-18,0.08,0.95,3.47,0.0295,G9 V,870.0,1,1.0,1.31,1.9000693,8.0,1,1,98.17241,-0.031586,0
CoRoT-19,0.047,1.21,1.11,0.0518,F9 V,770.0,1,1.65,1.29,3.89713,6.0,1,1,97.033582,-0.170681,0
CoRoT-20,0.59,1.14,4.3,0.09,G2 V,864.31,2,0.0,0.0,9.24285,4.5,1,1,97.720408,0.226919,0
CoRoT-22,0.077,1.1,0.038,0.092,G3 V,592.0,1,1.14,0.435,9.75598,4.0,1,1,280.667115,6.219136,0
CoRoT-23,0.16,1.14,2.8,0.048,G0 V,600.0,1,1.61,1.05,3.6313,9.0,1,1,279.782615,4.357806,0
CoRoT-24,0.0,0.91,0.018,0.056,K1 V,600.0,2,0.86,0.33,5.1134,2.0,1,1,101.922547,-3.719301,0
CoRoT-24,0.0,0.91,0.088,0.098,K1 V,600.0,2,0.86,0.44,11.759,2.0,1,1,101.922547,-3.719301,0
CoRoT-25,0.0,1.09,0.27,0.0578,F9,1000.0,1,1.19,1.08,4.86069,4.3,1,1,280.629662,6.513829,0
CoRoT-26,0.0,1.09,0.52,0.0526,G5,1670.0,1,1.79,1.26,4.20474,2.0,1,1,279.750514,6.969787,0
CoRoT-27,0.065,1.05,10.39,0.0476,G2,1035.15,1,1.08,1.007,3.57532,4.0,1,1,278.495813,5.538462,0
CoRoT-28,0.047,1.01,0.484,0.0603,G8/9 IV,560.0,1,1.78,0.955,5.20851,3.0,1,1,278.688338,5.57373,0
CoRoT-29,0.082,0.97,0.85,0.0386,K0 V,765.0,1,0.9,0.9,2.85057,3.5,1,1,278.902103,6.479651,0
Kepler-168,0.0,0.0,0.0,0.056,0,1396.0,2,1.11,0.13,4.425391,0.0,1,0,294.710165,39.825104,0
Kepler-168,0.0,0.0,0.0,0.116,0,1396.0,2,1.11,0.24,13.193242,0.0,1,0,294.710165,39.825104,0
Kepler-169,0.0,0.0,0.0,0.04,0,411.34,5,0.76,0.101,3.250619,0.0,1,0,285.999891,40.919329,0
Kepler-169,0.0,0.0,0.0,0.062,0,411.34,5,0.76,0.108,6.195469,0.0,1,0,285.999891,40.919329,0
Kepler-169,0.0,0.0,0.0,0.075,0,411.34,5,0.76,0.112,8.348125,0.0,1,0,285.999891,40.919329,0
Kepler-169,0.0,0.0,0.0,0.105,0,411.34,5,0.76,0.196,13.767102,0.0,1,0,285.999891,40.919329,0
Kepler-169,0.0,0.0,0.0,0.359,0,411.34,5,0.76,0.23,87.090195,0.0,1,0,285.999891,40.919329,0
Kepler-170,0.0,0.0,0.0,0.08,0,754.64,2,1.03,0.285,7.930592,0.0,1,0,284.521193,41.629604,0
Kepler-170,0.0,0.0,0.0,0.131,0,754.64,2,1.03,0.255,16.665863,0.0,1,0,284.521193,41.629604,0
Kepler-171,0.0,0.0,0.0,0.05,0,885.43,3,0.84,0.209,4.166972,0.0,1,0,296.771914,41.755537,0
Kepler-171,0.0,0.0,0.0,0.098,0,885.43,3,0.84,0.228,11.463462,0.0,1,0,296.771914,41.755537,0
Kepler-171,0.0,0.0,0.0,0.223,0,885.43,3,0.84,0.169,39.595519,0.0,1,0,296.771914,41.755537,0
Kepler-172,0.0,0.0,0.0,0.04,0,848.56,4,1.08,0.21,2.940309,0.0,1,0,283.368413,41.821857,0
Kepler-172,0.0,0.0,0.0,0.068,0,848.56,4,1.08,0.255,6.388996,0.0,1,0,283.368413,41.821857,0
Kepler-172,0.0,0.0,0.0,0.118,0,848.56,4,1.08,0.201,14.627119,0.0,1,0,283.368413,41.821857,0
Kepler-172,0.0,0.0,0.0,0.211,0,848.56,4,1.08,0.246,35.118736,0.0,1,0,283.368413,41.821857,0
Kepler-173,0.0,0.0,0.0,0.048,0,853.39,2,0.95,0.115,4.263742,0.0,1,0,294.646695,41.884106,0
HD 7449,0.92,1.05,0.508,2.38,G0 V,38.71,1,0.0,0.0,1255.5,3.0,0,1,18.622173,-5.047387,0
HD 7924,0.06,0.65,0.02,0.06,K0.5 V,17.0,3,0.78,0.0,5.39792,1.35,0,1,20.496313,76.710281,0
HD 7924,0.098,0.65,0.02473,0.1134,K0.5 V,17.0,3,0.78,0.0,15.299,1.35,0,1,20.496313,76.710281,0
HD 7924,0.21,0.65,0.02026,0.1551,K0.5 V,17.0,3,0.78,0.0,24.451,1.35,0,1,20.496313,76.710281,0
HD 8535,0.15,1.13,0.68,2.45,G0 V,52.5,1,1.19,0.0,1313.0,1.41,0,1,20.905149,-41.269802,0
HD 8574,0.3,1.34,2.03,0.76,F8,44.88,1,1.38,0.0,227.0,4.5,0,1,21.302153,28.566692,0
HD 8673,0.723,1.35,14.2,3.02,F5,37.9,1,1.39,0.0,1634.0,26.9,0,1,21.536604,34.5797,0
HD 9446,0.2,1.0,0.7,0.189,G5 V,50.42,2,1.0,0.0,30.052,4.0,0,1,23.334101,29.265148,0
HD 9446,0.06,1.0,1.82,0.654,G5 V,50.42,2,1.0,0.0,192.9,4.0,0,1,23.334101,29.265148,0
HD 10180,0.073,1.06,0.0416,0.06412,G1 V,39.0,6,1.11,0.0,5.75969,3.0,0,1,24.473234,-60.511528,0
HD 10180,0.131,1.06,0.0378,0.12859,G1 V,39.0,6,1.11,0.0,16.357,3.0,0,1,24.473234,-60.511528,0
HD 10180,0.051,1.06,0.0805,0.2699,G1 V,39.0,6,1.11,0.0,49.748,3.0,0,1,24.473234,-60.511528,0
HD 10180,0.119,1.06,0.0722,0.4929,G1 V,39.0,6,1.11,0.0,122.744,3.0,0,1,24.473234,-60.511528,0
HD 10180,0.263,1.06,0.0732,1.427,G1 V,39.0,6,1.11,0.0,604.67,3.0,0,1,24.473234,-60.511528,0
HD 10180,0.095,1.06,0.2066,3.381,G1 V,39.0,6,1.11,0.0,2205.0,3.0,0,1,24.473234,-60.511528,0
HD 10442,0.132,1.01,1.487,2.01,K0 IV,135.89,1,1.97,0.0,1032.3,0.0,0,1,25.471457,2.704376,0
HD 10647,0.15,1.11,0.94,2.015,F9 V,17.34,1,1.1,0.0,989.2,4.9,0,1,25.622149,-53.740833,0
HD 10697,0.1043,1.13,6.383,2.14,G5 IV,33.15,1,1.79,0.0,1075.69,2.5,0,1,26.232603,20.083149,0
HD 101930,0.11,0.57,0.25,0.3,K1 V,30.05,1,0.86,0.0,70.46,0.7,0,1,175.875458,-58.006886,0
HD 102117,0.12,1.06,0.17,0.15,G6 V,39.62,1,1.23,0.0,20.8133,0.88,0,1,176.210251,-58.703709,0
HD 102195,0.0,0.76,0.41,0.05,K0 V,29.36,1,0.82,0.0,4.11377,2.6,0,1,176.426224,2.821483,0
HD 102272,0.05,1.45,4.94,0.51,K0,350.01,1,10.3,0.0,127.58,3.0,0,1,176.598068,14.123986,0
HD 102365,0.34,0.85,0.05,0.46,G3/5 V,9.29,1,0.0,0.0,122.1,0.7,0,1,176.629471,-40.500355,0
HD 102329,0.21,3.21,8.16,1.81,K0 III,218.42,2,9.82,0.0,778.09998,2.6,0,1,176.694351,3.474293,0
HD 102956,0.037,1.66,0.96,0.0807,G5,122.32,1,4.55,0.0,6.4947,0.0,0,1,177.843796,57.640736,0
HD 103197,0.0,0.8,0.09,0.25,K1 V(P),57.24,1,0.88,0.0,47.84,0.0,0,1,178.220749,-50.292824,0
HD 103720,0.086,0.79,0.62,0.0498,K3 V,41.6,1,0.73,0.0,4.5557,0.42,0,1,179.1716,-2.778953,0
HD 103774,0.09,1.33,0.367,0.07,F5 V,56.5,1,0.0,0.0,5.8881,8.1,0,1,179.231628,-12.107909,0
HD 104067,0.0,0.62,0.16,0.26,K2 V,20.38,1,0.74,0.0,55.806,1.61,0,1,179.791702,-20.353781,0
HD 104985,0.09,2.3,8.3,0.95,G9 III,100.86,1,11.0,0.0,199.505,0.0,0,1,181.312988,76.905731,0
HD 106252,0.48,1.01,6.93,2.61,G0,38.23,1,1.1,0.0,1531.0,1.9,0,1,183.372955,10.041638,0
HD 106270,0.185,1.39,10.13,3.34,G5 IV,94.06,1,2.66,0.0,1888.0,3.13,0,1,183.40535,-9.513381,0
HD 106515 A,0.572,0.97,9.61,4.59,G5,34.12,1,1.62,0.0,3630.0,1.0,0,1,183.777359,-7.257327,0
HD 106906,0.0,1.5,11.0,650.0,F5 V,103.33,1,0.0,0.0,0.0,0.0,0,0,184.471634,-55.975525,0
HD 107148,0.05,1.12,0.21,0.269,G5 V,49.49,1,0.0,0.0,48.056,0.73,0,1,184.806213,-3.319789,0
HD 108147,0.53,1.27,0.261,0.102,F8/G0 V,38.96,1,0.0,0.0,10.8985,5.3,0,1,186.44278,-64.022087,0
DENIS-P J082303.1-491201,0.345,0.07,28.5,0.36,L1.5,20.77,1,0.0,0.0,246.36,0.0,0,0,125.76305,-49.200359,0
GJ 86,0.04,0.93,4.42,0.11,K1 V,10.79,1,0.77,0.0,15.76491,2.37,0,1,32.608059,-50.823723,0
HAT-P-19,0.067,0.84,0.292,0.0466,K1,215.0,1,0.82,1.132,4.008778,0.7,1,1,9.516742,34.711575,0
HAT-P-20,0.015,0.76,7.246,0.0361,K3,70.0,1,0.69,0.867,2.875317,2.1,1,1,111.916469,24.33663,0
HAT-P-21,0.23,1.24,4.87,0.0,G3,279.48,1,1.21,1.11,4.12448,3.5,1,1,171.274955,41.027954,0
HAT-P-22,0.02,1.13,2.47,0.0,G5,81.96,1,1.11,1.15,3.21222,0.5,1,1,155.681719,50.128345,0
HAT-P-23,0.11,0.58,1.34,0.0,G0,368.61,1,0.96,1.09,1.21288,8.1,1,1,306.123854,16.762152,0
HAT-P-24,0.07,1.37,0.75,0.0,F8,420.26,1,1.38,1.3,3.35524,10.0,1,1,108.825058,14.262599,0
HAT-P-25,0.023,1.01,0.569,0.0466,G5,302.95,1,0.92,1.135,3.65281514,0.5,1,1,48.435419,25.197405,0
HAT-P-26,0.12,1.12,0.07,0.0,K1,142.41,1,0.87,0.63,4.23452,1.8,1,1,213.156383,4.059997,0
HAT-P-27,0.0,0.94,0.62,0.04,G8,204.0,1,0.9,1.02,3.039577,0.4,1,1,222.767436,5.947368,0
HAT-P-28,0.051,1.02,0.626,0.0434,G3,395.0,1,1.1,1.212,3.257215,0.2,1,1,13.000766,34.728413,0
HAT-P-29,0.09,1.45,0.88,0.0,F8,316.36,1,1.3,1.17,5.72319,3.9,1,1,33.131142,51.778759,0
HAT-P-30,0.04,1.55,0.83,0.0,F7,215.29,1,1.31,1.44,2.8106,2.2,1,1,123.949894,5.836719,0
HAT-P-31,0.25,1.31,2.27,0.0,0,347.48,1,1.39,1.09,5.00542,0.5,1,1,271.537705,26.426662,0
HAT-P-32,0.159,1.13,0.68,0.03397,0,291.51,1,1.37,1.98,2.1500082,20.7,1,1,31.042848,46.687836,0
HAT-P-33,0.0,1.82,0.92,0.0,F4,400.55,1,1.79,1.85,3.47447,13.7,1,1,113.184212,33.835052,0
Kepler-173,0.0,0.0,0.0,0.074,0,853.39,2,0.95,0.217,8.005777,0.0,1,0,294.646695,41.884106,0
Kepler-174,0.0,0.0,0.0,0.1,0,389.07,3,0.62,0.175,13.98179,0.0,1,0,287.439194,43.832092,0
Kepler-174,0.0,0.0,0.0,0.214,0,389.07,3,0.62,0.133,44.000529,0.0,1,0,287.439194,43.832092,0
Kepler-174,0.0,0.0,0.0,0.677,0,389.07,3,0.62,0.195,247.35373,0.0,1,0,287.439194,43.832092,0
Kepler-175,0.0,0.0,0.0,0.105,0,1363.39,2,1.01,0.228,11.903515,0.0,1,0,289.553283,43.876183,0
Kepler-175,0.0,0.0,0.0,0.213,0,1363.39,2,1.01,0.277,34.035257,0.0,1,0,289.553283,43.876183,0
Kepler-176,0.0,0.0,0.0,0.058,0,535.4,4,0.89,0.128,5.433074,0.0,1,0,294.667956,43.853259,0
Kepler-176,0.0,0.0,0.0,0.102,0,535.4,4,0.89,0.232,12.759712,0.0,1,0,294.667956,43.853259,0
Kepler-176,0.0,0.0,0.0,0.163,0,535.4,4,0.89,0.224,25.751974,0.0,1,0,294.667956,43.853259,0
Kepler-177,0.0,0.92,0.01837,0.0,0,1497.42,2,1.32,0.312,35.8601,0.0,1,0,286.047132,45.053207,0
Kepler-177,0.0,0.92,0.04625,0.0,0,1497.42,2,1.32,0.779,49.40926,0.0,1,0,286.047132,45.053207,0
Kepler-178,0.0,0.0,0.0,0.085,0,731.04,3,1.07,0.259,9.576694,0.0,1,0,287.101089,46.896477,0
Kepler-178,0.0,0.0,0.0,0.142,0,731.04,3,1.07,0.257,20.552802,0.0,1,0,287.101089,46.896477,0
Kepler-178,0.0,0.0,0.0,0.397,0,731.04,3,1.07,0.352,96.678988,0.0,1,0,287.101089,46.896477,0
Kepler-179,0.0,0.0,0.0,0.036,0,616.39,2,0.76,0.146,2.735926,3.0,1,0,298.663735,47.762043,0
Kepler-179,0.0,0.0,0.0,0.064,0,616.39,2,0.76,0.178,6.40013,3.0,1,0,298.663735,47.762043,0
Kepler-180,0.0,0.0,0.0,0.109,0,709.83,2,1.06,0.134,13.817124,0.0,1,0,295.571343,49.774586,0
Kepler-180,0.0,0.0,0.0,0.229,0,709.83,2,1.06,0.269,41.885775,0.0,1,0,295.571343,49.774586,0
HD 11506,0.3743,1.24,4.83,2.9,G0 V,51.34,2,1.34,0.0,1622.1,5.0,0,1,28.210558,-19.506975,0
HD 11506,0.193,1.24,0.408,0.774,G0 V,51.34,2,1.34,0.0,223.41,5.0,0,1,28.210558,-19.506975,0
HD 11977,0.4,1.91,6.54,1.93,G8 III/IV,68.05,1,10.09,0.0,711.0,2.4,0,1,28.733881,-67.647301,0
HD 11964,0.041,1.12,0.622,3.16,G8 IV,33.57,2,0.0,0.0,1945.0,2.74,0,1,29.290026,-10.242428,0
HD 11964,0.3,1.12,0.0788,0.229,G8 IV,33.57,2,0.0,0.0,37.91,2.74,0,1,29.290026,-10.242428,0
HD 12661,0.38,1.2,2.43,0.84,K0,37.89,2,1.2,0.0,262.70862,1.3,0,1,31.142866,25.414305,0
HD 12661,0.031,1.2,1.812,2.8145,K0,37.89,2,1.2,0.0,1708.0,1.3,0,1,31.142866,25.414305,0
HD 13189,0.27,2.24,10.95,1.25,K2,504.71,1,38.41,0.0,471.60001,0.0,0,1,32.417381,32.316437,0
HD 13908,0.02,1.29,0.865,0.154,F8 V,79.73,2,1.67,0.0,19.382,4.2,0,1,34.560665,65.59436,0
HD 13908,0.12,1.29,5.13,2.03,F8 V,79.73,2,1.67,0.0,931.0,4.2,0,1,34.560665,65.59436,0
HD 13931,0.02,1.3,2.2,5.15,G0,47.46,1,1.25,0.0,4218.0,2.0,0,1,34.197414,43.772995,0
HD 14067,0.533,2.4,7.8,3.4,G9 III,142.6,1,12.4,0.0,1455.0,1.0,0,1,34.293499,23.767832,0
HD 16141,0.25,1.11,0.26,0.36,G5 IV,37.83,1,1.48,0.0,75.523,1.93,0,1,38.833035,-3.560602,0
HD 16417,0.2,1.2,0.0696,0.14,G1 V,25.41,1,0.0,0.0,17.24,2.1,0,1,39.244198,-34.577976,0
HD 16175,0.6,1.63,5.1,2.12,G0,59.96,1,1.72,0.0,990.0,5.1,0,1,39.257961,42.062634,0
HD 17092,0.17,6.73,10.13,1.31,K0 III,229.89,1,13.58,0.0,359.89999,0.0,0,1,41.592117,49.653076,0
HD 17156,0.68,1.41,3.51,0.0,G0 V,78.26,1,1.55,1.1,21.21663,1.5,1,1,42.435364,71.753235,0
HD 18742,0.04,1.36,3.4,1.82,G8/K0 IV,163.37,1,5.13,0.0,766.0,2.98,0,1,45.044407,-20.802603,0
HD 108341,0.85,0.84,3.5,2.0,K2 V,49.4,1,0.79,0.0,1129.0,2.0,0,1,186.880798,-71.422974,0
HD 108863,0.032,1.59,2.414,1.32,K0,165.52,1,5.74,0.0,437.7,1.06,0,1,187.582962,21.948244,0
HD 108874,0.13,1.1,1.42,1.04,G5,59.62,2,1.05,0.0,394.48123,2.2,0,1,187.612015,22.879829,0
HD 108874,0.239,1.1,0.99,2.659,G5,59.62,2,1.05,0.0,1624.0,2.2,0,1,187.612015,22.879829,0
HD 109246,0.12,1.2,0.86,0.33,G0 V,67.97,1,1.07,0.0,68.27,3.0,0,1,188.029953,74.489548,0
HD 109271,0.25,1.05,0.054,0.079,G5 V,55.96,2,0.0,0.0,7.8543,2.7,0,1,188.398148,-11.621868,0
HD 109271,0.15,1.05,0.076,0.196,G5 V,55.96,2,0.0,0.0,30.93,2.7,0,1,188.398148,-11.621868,0
HD 109749,0.0,1.13,0.27,0.0615,G3 V,63.2,1,1.22,0.0,5.239891,2.0,0,1,189.318237,-40.812115,0
HD 110014,0.462,2.17,11.09,2.14,K2 III,100.98,1,20.9,0.0,835.477,2.0,0,1,189.811523,-7.995564,0
HD 111232,0.2,0.84,7.14,1.97,G5 V,28.98,1,0.9,0.0,1143.0,1.2,0,1,192.215637,-68.425148,0
HD 113337,0.46,1.4,2.83,0.92,F6 V,36.22,1,1.5,0.0,324.0,6.3,0,1,195.445526,63.610226,0
HD 113538,0.14,0.58,0.36,1.24,K9 V,15.9,2,0.53,0.0,663.2,2.0,0,1,196.239487,-52.442924,0
HD 113538,0.2,0.58,0.93,2.44,K9 V,15.9,2,0.53,0.0,1818.0,2.0,0,1,196.239487,-52.442924,0
HD 114386,0.23,0.6,1.14,1.73,K3 V,27.95,1,0.76,0.0,937.70001,1.0,0,1,197.665924,-35.054783,0
HD 114613,0.458,1.27,0.357,5.34,G4 IV,20.29,1,2.14,0.0,4000.0,2.7,0,1,198.013275,-37.80302,0
HD 114762,0.34,0.8,10.69,0.36,F8,40.23,1,1.2,0.0,83.9151,1.77,0,1,198.08226,17.517122,0
HD 114783,0.144,0.85,1.1,1.16,K0,20.4,2,0.0,0.0,493.7,0.9,0,1,198.182434,-2.26504,0
HD 114729,0.079,0.94,0.825,2.067,G0 V,37.85,1,1.47,0.0,1121.79,2.29,0,1,198.184402,-31.873348,0
HAT-P-34,0.432,1.39,3.33,0.06774,0,251.08,1,1.53,1.197,5.452654,24.0,1,1,303.195342,18.104868,0
HAT-P-35,0.02,1.24,1.056,0.04978,0,514.2,1,1.44,1.332,3.646706,0.5,1,1,123.250764,4.787023,0
Kepler-115,0.0,0.0,0.0,0.036,0,634.97,2,1.21,0.097,2.403679,0.0,1,0,297.711849,45.261925,0
Kepler-115,0.0,0.0,0.0,0.087,0,634.97,2,1.21,0.232,8.990889,0.0,1,0,297.711849,45.261925,0
Kepler-116,0.0,0.0,0.0,0.069,0,982.04,2,1.45,0.305,5.968734,0.0,1,0,294.74207,43.536835,0
Kepler-116,0.0,0.0,0.0,0.116,0,982.04,2,1.45,0.205,13.07163,0.0,1,0,294.74207,43.536835,0
Kepler-117,0.0493,1.13,0.094,0.1445,F8 V,1430.0,2,1.61,0.719,18.7959228,6.0,1,0,288.793037,48.040234,0
Kepler-117,0.0323,1.13,1.84,0.2804,F8 V,1430.0,2,1.61,1.101,50.790391,6.0,1,1,288.793037,48.040234,0
Kepler-118,0.0,0.0,0.0,0.073,0,583.81,2,1.09,0.175,7.518496,0.0,1,0,299.213164,41.424824,0
Kepler-118,0.0,0.0,0.0,0.141,0,583.81,2,1.09,0.685,20.17202,0.0,1,0,299.213164,41.424824,0
Kepler-119,0.0,0.0,0.0,0.035,0,716.23,2,0.84,0.321,2.422082,0.0,1,0,295.946421,42.658924,0
Kepler-119,0.0,0.0,0.0,0.049,0,716.23,2,0.84,0.082,4.125103,0.0,1,0,295.946421,42.658924,0
Kepler-120,0.0,0.0,0.0,0.055,M0 V,393.02,2,0.53,0.192,6.312501,0.0,1,0,287.891632,39.339124,0
Kepler-120,0.0,0.0,0.0,0.088,M0 V,393.02,2,0.53,0.136,12.794585,0.0,1,0,287.891632,39.339124,0
Kepler-121,0.0,0.0,0.0,0.039,0,518.09,2,0.7,0.209,3.177422,0.0,1,0,286.162064,39.677995,0
Kepler-121,0.0,0.0,0.0,0.216,0,518.09,2,0.7,0.203,41.008011,0.0,1,0,286.162064,39.677995,0
Kepler-122,0.0,0.0,0.0,0.064,0,1058.58,5,1.22,0.209,5.766193,0.0,1,0,291.111883,39.949104,0
Kepler-181,0.0,0.0,0.0,0.04,0,620.09,2,0.75,0.113,3.137873,0.0,1,0,296.151402,50.095806,0
Kepler-181,0.0,0.0,0.0,0.049,0,620.09,2,0.75,0.178,4.302149,0.0,1,0,296.151402,50.095806,0
Kepler-182,0.0,0.0,0.0,0.096,0,1621.79,2,1.15,0.23,9.825792,0.0,1,0,289.830114,50.586246,0
Kepler-182,0.0,0.0,0.0,0.157,0,1621.79,2,1.15,0.306,20.684342,0.0,1,0,289.830114,50.586246,0
Kepler-183,0.0,0.0,0.0,0.064,0,1082.6,2,0.96,0.184,5.687945,0.0,1,0,293.530848,39.315898,0
Kepler-183,0.0,0.0,0.0,0.103,0,1082.6,2,0.96,0.203,11.637071,0.0,1,0,293.530848,39.315898,0
Kepler-184,0.0,0.0,0.0,0.092,0,621.24,3,0.87,0.211,10.687576,0.0,1,0,291.951908,43.074715,0
Kepler-184,0.0,0.0,0.0,0.141,0,621.24,3,0.87,0.176,20.303005,0.0,1,0,291.951908,43.074715,0
Kepler-184,0.0,0.0,0.0,0.179,0,621.24,3,0.87,0.222,29.022358,0.0,1,0,291.951908,43.074715,0
Kepler-185,0.0,0.0,0.0,0.026,0,473.07,2,0.81,0.104,1.6329,0.0,1,0,282.468103,43.889915,0
Kepler-185,0.0,0.0,0.0,0.139,0,473.07,2,0.81,0.18,20.729042,0.0,1,0,282.468103,43.889915,0
Kepler-186,0.0,0.54,0.0,0.0343,M1,172.0,5,0.52,0.095,3.8867907,0.0,1,0,298.652714,43.955017,0
Kepler-186,0.0,0.54,0.0,0.0451,M1,172.0,5,0.52,0.112,7.267302,0.0,1,0,298.652714,43.955017,0
Kepler-186,0.0,0.54,0.0,0.0781,M1,172.0,5,0.52,0.125,13.342996,0.0,1,0,298.652714,43.955017,0
Kepler-186,0.0,0.54,0.0,0.11,M1,172.0,5,0.52,0.113,22.407704,0.0,1,0,298.652714,43.955017,0
Kepler-186,0.04,0.54,0.0,0.432,M1,172.0,5,0.52,0.104,129.9441,0.0,1,0,298.652714,43.955017,0
Kepler-187,0.0,0.0,0.0,0.059,0,1180.86,2,1.29,0.126,4.938864,0.0,1,0,299.796456,44.089306,0
Kepler-187,0.0,0.0,0.0,0.099,0,1180.86,2,1.29,0.238,10.640263,0.0,1,0,299.796456,44.089306,0
HD 19994,0.063,1.36,1.37,1.305,G0 V,22.54,1,0.0,0.0,466.2,8.6,0,1,48.193485,-1.196101,0
HD 20794,0.0,0.7,0.0085,0.1207,G8 V,6.0,4,0.0,0.0,18.315,3.0,0,1,49.981876,-43.069782,0
HD 20794,0.0,0.7,0.0076,0.2036,G8 V,6.0,4,0.0,0.0,40.114,3.0,0,1,49.981876,-43.069782,0
HD 20794,0.0,0.7,0.015,0.3499,G8 V,6.0,4,0.0,0.0,90.309,3.0,0,1,49.981876,-43.069782,0
HD 20782,0.95,1.07,1.4878,1.3649,G3 V,36.02,1,1.11,0.0,597.0643,1.7,0,1,50.014908,-28.854071,0
HD 20868,0.75,0.39,1.25,0.95,K3/4 IV,47.79,1,0.76,0.0,380.85001,1.1,0,1,50.177895,-33.730103,0
HD 23127,0.406,1.21,1.527,2.37,G2 V,94.11,1,1.49,0.0,1211.17,3.3,0,1,54.848495,-60.077843,0
HD 23079,0.1,1.12,2.61,1.6,F8/G0 V,33.49,1,1.07,0.0,730.59998,2.99,0,1,54.929562,-52.915836,0
HD 22781,0.8191,0.75,13.65,1.167,K1,32.63,1,0.0,0.0,528.07,1.73,0,1,55.206356,31.82629,0
HD 23596,0.27,1.47,9.03,2.77,F8 V,52.08,1,1.53,0.0,1561.0,4.2,0,1,57.001556,40.530636,0
HD 24040,0.04,1.11,3.86,4.92,G0 V,46.68,1,1.3,0.0,3668.0,2.39,0,1,57.595699,17.476366,0
HD 25171,0.042,1.08,0.915,2.971,F8 V,55.7,1,1.23,0.0,1802.29,1.0,0,1,58.956001,-65.186676,0
HD 27442,0.06,1.23,1.56,1.271,K1/2 III,18.28,1,0.0,0.0,428.1,2.8,0,1,64.120956,-59.302155,0
HD 27631,0.141,0.94,1.494,3.242,G3 IV-V,50.36,1,0.92,0.0,2198.14,1.34,0,1,64.939461,-41.960266,0
HD 27894,0.047,0.8,0.665,0.125,K2 V,43.88,3,0.0,0.0,18.02,1.5,0,1,65.19603,-59.410835,0
HD 28254,0.81,1.06,1.16,2.15,G1 IV/V,54.7,1,1.48,0.0,1116.0,2.5,0,1,66.211273,-50.622192,0
HD 28185,0.05,1.02,5.9,1.02,G5,39.43,1,1.03,0.0,379.0,3.0,0,1,66.609673,-10.550821,0
HD 28678,0.149,1.53,1.542,1.18,G8 IV,190.92,1,6.48,0.0,380.2,2.97,0,1,67.856056,4.575287,0
HD 116029,0.0,0.83,1.4,1.65,K0,123.68,2,4.89,0.0,670.0,0.46,0,1,200.164764,24.648699,0
HD 117207,0.157,1.05,1.926,3.787,G8 IV/V,32.38,1,1.07,0.0,2621.75,1.05,0,1,202.337967,-35.570995,0
HD 117618,0.15,1.08,0.174,0.18,G2 V,37.82,1,0.0,0.0,25.8,3.2,0,1,203.106476,-47.271362,0
HD 118203,0.31,1.84,2.79,0.07,K0,92.51,1,2.06,0.0,6.1335,4.7,0,1,203.510574,53.728531,0
HD 120084,0.66,2.39,4.5,4.3,G7 III,103.35,1,9.12,0.0,2082.0,2.44,0,1,205.663345,78.064438,0
HD 121504,0.03,1.62,1.51,0.33,G2 V,41.71,1,1.07,0.0,63.33,2.6,0,1,209.321823,-56.040043,0
HD 125612,0.4553,1.11,3.1,1.372,G3 V,57.72,3,1.05,0.0,557.04,2.1,0,1,215.222977,-17.481522,0
HD 125612,0.049,1.11,0.055,0.0524,G3 V,57.72,3,1.05,0.0,4.15514,2.1,0,1,215.222977,-17.481522,0
HD 125612,0.1172,1.11,7.28,4.06,G3 V,57.72,3,1.05,0.0,2835.0,2.1,0,1,215.222977,-17.481522,0
HD 125595,0.0,0.29,0.02,0.08,K4 V,28.22,1,0.74,0.0,9.6737,1.5,0,1,215.346603,-40.393948,0
HD 126614,0.41,1.26,0.41,2.37,G8 IV,73.25,1,1.32,0.0,1244.0,1.5,0,1,216.701172,-5.17778,0
HD 128311,0.303,0.83,1.769,1.084,K0 V,16.52,2,0.76,0.0,453.019,3.65,0,1,219.002335,9.746518,0
HD 128311,0.159,0.83,3.789,1.74,K0 V,16.52,2,0.76,0.0,921.538,3.65,0,1,219.002335,9.746518,0
